,link,name,adr,price,price_for_m2,total_area
2579,https://www.nehnutelnosti.sk/5081706/2-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-15-000-eur/,2-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 15 000 EUR,svätoplukovaružinov,357795.6,7778.17,46
2585,https://www.nehnutelnosti.sk/5081697/2-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-15-000-eur/,2-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 15 000 EUR,svätoplukovaružinov,369894.0,7754.59,48
2584,https://www.nehnutelnosti.sk/5081712/2-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-15-000-eur/,2-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 15 000 EUR,svätoplukovaružinov,361322.4,5781.16,62
2580,https://www.nehnutelnosti.sk/5081711/2-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-15-000-eur/,2-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 15 000 EUR,svätoplukovaružinov,426488.4,8941.06,48
2583,https://www.nehnutelnosti.sk/5081716/2-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-15-000-eur/,2-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 15 000 EUR,svätoplukovaružinov,338755.2,7253.86,47
6939,https://www.reality.sk//byty/2-izbovy-byt-v-ruzinove-bonus-na-zariadenie-bytu-15-000-eur/JuZNgUxFEfs/,2-izbový byt v Ružinove   BONUS na zariadenie bytu 15 000 EUR,svätoplukovaružinov,4360368.0,8075.0,54
2716,https://www.nehnutelnosti.sk/5081718/2-izbovy-byt-v-ruzinove-bonus-na-zariadenie-bytu-15-000-eur/,2-izbový byt v Ružinove   BONUS na zariadenie bytu 15 000 EUR,svätoplukovaružinov,436036.8,8074.76,54
10895,https://www.topreality.sk/2-izbovy-byt-v-ruzinove-bonus-na-zariadenie-bytu-15-000-eur-r8284294.html,2-izbový byt v Ružinove   BONUS na zariadenie bytu 15 000 EUR,svätoplukovaružinov,436037.0,8074.762,54
5262,https://www.reality.sk//byty/3-izb-byt-s-balkonom-v-novostavbe-na-tomasikovej-ulici-v-bratislave/JuyzdCdvK4n/,3 izb byt s balkónom v novostavbe na Tomášikovej ulici v Bratislave.,tomášikovanovémesto,310000.0,4133.0,75
1988,https://www.nehnutelnosti.sk/5381148/3-izb-byt-s-balkonom-v-novostavbe-na-tomasikovej-ulici-v-bratislave/,3 izb byt s balkónom v novostavbe na Tomášikovej ulici v Bratislave.,tomášikovanovémesto,310000.0,4133.33,75
8989,https://www.topreality.sk/3-izb-byt-s-balkonom-v-novostavbe-na-tomasikovej-ulici-v-bratislave-r8560149.html,3 izb byt s balkónom v novostavbe na Tomášikovej ulici v Bratislave.,tomášikovanovémesto,310200.0,4133.332,75
6698,https://www.reality.sk//byty/3-izb-byt-bazovskeho-ul-3-4-posch-velka-loggia-a-komora/Ju79qZ9CejB/,"3 izb. byt Bazovského ul., 3/4 posch., VEĽKÁ LOGGIA a komora",bazovskéhodúbravka,169999.0,2345.0,75
10635,https://www.topreality.sk/3-izb-byt-bazovskeho-ul-3-4-posch-velka-loggia-a-komora-r8472125.html,"3 izb. byt Bazovského ul., 3/4 posch., VEĽKÁ LOGGIA a komora",bazovskéhodúbravka,170199.0,2277.892,75
3649,https://www.nehnutelnosti.sk/4715760/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,296000.0,3348.8,88
3603,https://www.nehnutelnosti.sk/4715766/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,276000.0,3429.42,80
3589,https://www.nehnutelnosti.sk/4715792/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,305000.0,3373.15,90
3622,https://www.nehnutelnosti.sk/5274748/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,296000.0,3348.8,88
3594,https://www.nehnutelnosti.sk/4715783/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,289000.0,3351.89,86
3630,https://www.nehnutelnosti.sk/4715763/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,289000.0,3351.89,86
3631,https://www.nehnutelnosti.sk/4715767/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,303000.0,3351.03,90
3634,https://www.nehnutelnosti.sk/4715798/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,295000.0,3511.07,84
3639,https://www.nehnutelnosti.sk/4715777/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,275000.0,3417.0,80
3644,https://www.nehnutelnosti.sk/4715786/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,297000.0,3360.11,88
3646,https://www.nehnutelnosti.sk/5274745/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,275000.0,3417.0,80
3610,https://www.nehnutelnosti.sk/4715788/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,290000.0,3363.49,86
3613,https://www.nehnutelnosti.sk/4715757/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,275000.0,3417.0,80
3635,https://www.nehnutelnosti.sk/4715804/3-izbovy-byt-s-balkonom-v-premiovej-lokalite/,3 izbový byt s balkónom v prémiovej lokalite,záhorskábystrica,297000.0,3534.87,84
3629,https://www.nehnutelnosti.sk/5274744/3-izbovy-byt-s-predzahradkou-v-premiovej-lokalite/,3 izbový byt s predzáhradkou v prémiovej lokalite,záhorskábystrica,349000.0,4047.78,86
3590,https://www.nehnutelnosti.sk/4715756/3-izbovy-byt-s-predzahradkou-v-premiovej-lokalite/,3 izbový byt s predzáhradkou v prémiovej lokalite,záhorskábystrica,349000.0,4047.78,86
3588,https://www.nehnutelnosti.sk/4715774/3-izbovy-byt-s-predzahradkou-v-premiovej-lokalite/,3 izbový byt s predzáhradkou v prémiovej lokalite,záhorskábystrica,360000.0,4175.37,86
1918,https://www.nehnutelnosti.sk/5381699/3-izbovy-byt-po-komplet-rekonstrukcii-na-predaj/,3-Izbový byt po komplet rekonštrukcii na predaj,krásnohorskápetržalka,190000.0,2714.29,70
8439,https://www.topreality.sk/3-izbovy-byt-po-komplet-rekonstrukcii-na-predaj-r8521331.html,3-Izbový byt po komplet rekonštrukcii na predaj,krásnohorskápetržalka,170000.0,2428.572,70
8921,https://www.topreality.sk/3-izbovy-byt-po-komplet-rekonstrukcii-na-predaj-r8560675.html,3-Izbový byt po komplet rekonštrukcii na predaj,krásnohorskápetržalka,190000.0,2714.292,70
3446,https://www.nehnutelnosti.sk/5339246/3-izbovy-byt-po-komplet-rekonstrukcii-na-predaj/,3-Izbový byt po komplet rekonštrukcii na predaj,krásnohorskápetržalka,170000.0,2428.57,70
10899,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-a-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422274.html,"3-izbový apartmán s balkónom a terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,300670.0,4326.192,70
2723,https://www.nehnutelnosti.sk/5193385/3-izbovy-apartman-s-balkonom-a-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom a terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,300670.4,4326.19,70
7149,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-a-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuptsU1JCHG/,"3-izbový apartmán s balkónom a terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,3006704.0,4326.0,70
7146,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju3mt87EpMA/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2394348.0,4171.0,57
10851,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384788.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,237189.0,3993.072,59
2705,https://www.nehnutelnosti.sk/5191527/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,235484.5,3964.39,59
6910,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuGKuSrJ1dT/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24113532.0,4060.0,59
2706,https://www.nehnutelnosti.sk/5191550/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,249122.95,4201.06,59
6917,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JunlYW4nvK4/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24334212.0,4097.0,59
2697,https://www.nehnutelnosti.sk/5191554/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,243342.12,4096.67,59
10858,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8421272.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,241135.0,4059.522,59
2621,https://www.nehnutelnosti.sk/5193386/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,239434.8,4171.34,57
10867,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384803.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,243342.0,4096.672,59
10846,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384796.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,246485.0,4149.592,59
6912,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuwMfm05yQs/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2354845.0,3964.0,59
10871,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384798.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,249123.0,4201.062,59
10898,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8386473.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,239435.0,4171.342,57
2624,https://www.nehnutelnosti.sk/5191533/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,241135.32,4059.52,59
10835,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384775.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,235485.0,3964.392,59
6906,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju9vgbTisGN/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,23718852.0,3993.0,59
2681,https://www.nehnutelnosti.sk/5191540/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,237188.52,3993.07,59
2690,https://www.nehnutelnosti.sk/5191548/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,246485.47,4149.59,59
6924,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JujRJsYbr2J/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24912295.0,4201.0,59
6878,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuAlzmrPjA4/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24648547.0,4150.0,59
6888,https://www.reality.sk//byty/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuEvTR6IZeQ/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,25347478.0,4056.0,62
10837,https://www.topreality.sk/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422242.html,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,249713.0,3995.412,63
6900,https://www.reality.sk//byty/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuFGV1RR-_X/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2521969.0,4035.0,62
6881,https://www.reality.sk//byty/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Juq0JORVyh6/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24971292.0,3995.0,62
6903,https://www.reality.sk//byty/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuXADEURUM6/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,267308.0,4284.0,62
10857,https://www.topreality.sk/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422250.html,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,252197.0,4035.152,63
10852,https://www.topreality.sk/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422254.html,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,266139.0,4258.232,63
2627,https://www.nehnutelnosti.sk/5191551/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,267308.0,4283.78,62
2640,https://www.nehnutelnosti.sk/5191543/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,253474.78,4055.6,62
2663,https://www.nehnutelnosti.sk/5191534/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,252196.9,4035.15,62
2709,https://www.nehnutelnosti.sk/5191523/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,249712.92,3995.41,62
2675,https://www.nehnutelnosti.sk/5191539/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,266139.2,4258.23,62
6929,https://www.reality.sk//byty/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuKNcBB427N/,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2661392.0,4258.0,62
10870,https://www.topreality.sk/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384799.html,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,267308.0,4283.782,62
10848,https://www.topreality.sk/3-izbovy-apartman-s-lodziou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422259.html,"3-izbový apartmán s lodžiou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,253475.0,4055.602,63
2632,https://www.nehnutelnosti.sk/5191520/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,273583.2,4605.78,59
2649,https://www.nehnutelnosti.sk/5191503/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,243566.17,4711.14,52
2714,https://www.nehnutelnosti.sk/5193389/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,264310.78,5112.39,52
2722,https://www.nehnutelnosti.sk/5191518/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,313612.4,5017.8,62
7143,https://www.reality.sk//byty/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuAy4U84uuC/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,26431078.0,5112.0,52
10827,https://www.topreality.sk/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384751.html,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,243566.0,4711.142,52
6936,https://www.reality.sk//byty/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuWekOjzP1V/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24356617.0,4711.0,52
10894,https://www.topreality.sk/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422279.html,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,264311.0,5112.392,52
10839,https://www.topreality.sk/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384768.html,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,273583.0,4605.782,59
6933,https://www.reality.sk//byty/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JusWqNejCcn/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,3136124.0,5018.0,62
6932,https://www.reality.sk//byty/3-izbovy-apartman-s-terasou-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju2ZJL02HNP/,"3-izbový apartmán s terasou v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2735832.0,4606.0,59
2669,https://www.nehnutelnosti.sk/5191504/3-izbovy-apartman-sbalkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,241243.78,4061.34,59
10826,https://www.topreality.sk/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384752.html,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,241244.0,4061.342,59
6896,https://www.reality.sk//byty/3-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuQ_aHLXQk0/,"3-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,24124378.0,4061.0,59
2608,https://www.nehnutelnosti.sk/5191528/3-izbovy-apartman-sdvoma-balkonmi-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"3-izbový apartmán s dvoma balkónmi v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,293704.61,4225.97,70
6893,https://www.reality.sk//byty/3-izbovy-apartman-s-dvoma-balkonmi-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuiXRs0rlNy/,"3-izbový apartmán s dvoma balkónmi v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,29370461.0,4226.0,70
10833,https://www.topreality.sk/3-izbovy-apartman-s-dvoma-balkonmi-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384776.html,"3-izbový apartmán s dvoma balkónmi v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,293705.0,4225.972,70
2662,https://www.nehnutelnosti.sk/5000704/3-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-10-000-eur/,3-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 10 000 EUR,mlynskénivyružinov,294904.19,4330.46,68
6956,https://www.reality.sk//byty/3-izbovy-apartman-v-ruzinove-bonus-na-zariadenie-apartmanu-10-000-eur/JuGBtucvdce/,3-izbový apartmán v Ružinove   BONUS na zariadenie apartmánu 10 000 EUR,mlynskénivyružinov,29490419.0,4330.0,68
